"Geographic Area","County Name","Gender","Age","Year and Quarter","Time Period Dates","Year","Drug Screened Admissions ","Average TCU Drug Screen Score","New Admissions with Opioid Use","Percent of New Admissions with Opioid Use","Admissions with Diagnosed Substance Abuse Problem","Percent of Admissions with Diagnosed Substance Abuse Problem","Admissions with Opioid use in past 12 months","Percent of Admissions with Opioid use in past 12 months","State FIPS","County FIPS","Latitude","Longitude","Georeferenced Latitude &Longitude"
"County","Mifflin","All","All (0 to 99 years)","2022 Q1","1/1/2022-3/31/2022","2022","2","0.0","0","0.0","0","0.0","0","0.0","42","087","40.61274928","-77.62003089","POINT (-77.62003089 40.61274928)"
"County","Susquehanna","All","All (0 to 99 years)","2021 Q2","4/1/2021-6/30/2021","2021","1","0.0","0","0.0","0","0.0","0","0.0","42","115","41.8205686","-75.80250303","POINT (-75.80250303 41.8205686)"
"County","Venango","All","All (0 to 99 years)","Annual","1/1/2020-12-31-2020","2020","67","5.9","36","53.0","59","88.0","25","37.0","42","121","41.40341259","-79.76286316","POINT (-79.76286316 41.40341259)"
"County","McKean","All","All (0 to 99 years)","2016 Q1","1/1/2016-3/31/2016","2016","7","5.1","1","14.3","7","100.0","2","28.6","42","083","41.81037074","-78.5712202","POINT (-78.5712202 41.81037074)"
"County","Clarion","All","All (0 to 99 years)","2022 Q1","1/1/2022-3/31/2022","2022","3","7.7","3","100.0","3","100.0","1","33.0","42","031","41.19279129","-79.42483608","POINT (-79.42483608 41.19279129)"
"County","Lawrence","Male","All (0 to 99 years)","2019 Q4","10/1/2019-12/31/2019","2019","5","6.4","2","40.0","5","100.0","3","60.0","42","073","40.99325035","-80.33754114","POINT (-80.33754114 40.99325035)"
"County","Union","All","All (0 to 99 years)","2020 Q4","10/1/2020-12/31/2020","2020","5","4.4","0","0.0","4","80.0","1","20.0","42","119","40.96473131","-77.06415803","POINT (-77.06415803 40.96473131)"
"County","Butler","Female","All (0 to 99 years)","Annual","1/1/2020-12-31-2020","2020","6","5.3","2","33.0","4","66.0","3","50.0","42","019","40.91083185","-79.91711426","POINT (-79.91711426 40.91083185)"
"County","Montour","Male","All (0 to 99 years)","2020 Q3","7/1/2020-9/30/2020","2020","2","0.0","0","0.0","0","0.0","0","0.0","42","093","41.02801824","-76.66470527","POINT (-76.66470527 41.02801824)"
"County","Montour","Female","All (0 to 99 years)","2022 Q2","4/1/2022-6/30/2022","2022","2","4.5","1","50.0","1","50.0","0","0.0","42","093","41.02801824","-76.66470337","POINT (-76.66470337 41.02801824)"
"County","Somerset","Male","All (0 to 99 years)","2019 Annual","1/1/2019-12/31/2019","2019","54","6.1","18","33.3","49","90.7","27","50.0","42","111","39.97146299","-79.03100206","POINT (-79.03100206 39.97146299)"
"County","Perry","Male","All (0 to 99 years)","2020 Q4","10/1/2020-12/31/2020","2020","3","9.0","2","66.0","3","100.0","2","66.0","42","099","40.40415317","-77.25907385","POINT (-77.25907385 40.40415317)"
"County","Mifflin","Male","All (0 to 99 years)","2019 Q3","7/1/2019-9/30/2019","2019","12","5.0","2","16.7","12","100.0","3","25.0","42","087","40.61274928","-77.62003089","POINT (-77.62003089 40.61274928)"
"County","Lycoming","Male","All (0 to 99 years)","2016 Q3","7/1/2016-9/30/2016","2016","63","3.7","17","27.0","41","65.1","22","34.9","42","081","41.34459792","-77.06942457","POINT (-77.06942457 41.34459792)"
"County","Bucks","All","All (0 to 99 years)","2017 Q3","7/1/2017-9/30/2017","2017","90","4.4","33","36.7","61","67.8","34","37.8","42","017","40.33501133","-75.11291241","POINT (-75.11291241 40.33501133)"
"County","Union","Male","All (0 to 99 years)","2022 Q3","7/1/2022-9/30/2022","2022","7","7.1","4","57.0","7","100.0","2","28.0","42","119","40.96473131","-77.06415558","POINT (-77.06415558 40.96473131)"
"County","Berks","Female","All (0 to 99 years)","2020 Q4","10/1/2020-12/31/2020","2020","6","6.7","2","33.0","5","83.0","2","33.0","42","011","40.41939635","-75.93077327","POINT (-75.93077327 40.41939635)"
"County","Lancaster","All","All (0 to 99 years)","2019 Q1","1/1/2019-3/31/2019","2019","89","4.6","23","25.8","64","71.9","31","34.8","42","071","40.04590796","-76.25138768","POINT (-76.25138768 40.04590796)"
"County","Armstrong","Male","All (0 to 99 years)","2019 Q4","10/1/2019-12/31/2019","2019","7","6.4","2","28.6","7","100.0","2","28.6","42","005","40.81509526","-79.47316899","POINT (-79.47316899 40.81509526)"
"County","Washington","All","All (0 to 99 years)","2020 Q4","10/1/2020-12/31/2020","2020","30","6.1","10","33.0","25","83.0","13","43.0","42","125","40.19109663","-80.25180083","POINT (-80.25180083 40.19109663)"
"County","Lackawanna","Female","All (0 to 99 years)","2021 Q3","7/1/2021-9/30/2021","2021","9","7.3","2","22.0","9","100.0","4","44.0","42","069","41.43910064","-75.61218345","POINT (-75.61218345 41.43910064)"
"State","Commonwealth","Male","35 to 39 years","2018 Q2","4/1/2018-6/30/2018","2018","288","4.4","81","28.1","206","71.5","109","37.8","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Lackawanna","All","All (0 to 99 years)","2020 Q3","7/1/2020-9/30/2020","2020","32","4.8","10","31.0","27","84.0","8","25.0","42","069","41.43910064","-75.61218345","POINT (-75.61218345 41.43910064)"
"County","Susquehanna","Male","All (0 to 99 years)","2019 Q1","1/1/2019-3/31/2019","2019","4","6.0","1","25.0","4","100.0","1","25.0","42","115","41.8205686","-75.80250303","POINT (-75.80250303 41.8205686)"
"State","Commonwealth","Male","30 to 34 years","2018 Q3","7/1/2018-9/30/2018","2018","371","4.7","112","30.2","272","73.3","137","36.9","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Fulton","All","All (0 to 99 years)","2019 Q4","10/1/2019-12/31/2019","2019","5","4.2","2","40.0","4","80.0","4","80.0","42","057","39.92487511","-78.11485045","POINT (-78.11485045 39.92487511)"
"County","Northumberland","All","All (0 to 99 years)","2016 Q2","4/1/2016-6/30/2016","2016","21","4.4","9","42.9","17","81.0","15","71.4","42","097","40.85150926","-76.71188423","POINT (-76.71188423 40.85150926)"
"County","Northampton","Female","All (0 to 99 years)","2021 Q4","10/1/2021-12/31/2021","2021","0","0.0","0","0.0","0","0.0","0","0.0","42","095","40.7545954","-75.31263726","POINT (-75.31263726 40.7545954)"
"State","Commonwealth","Female","30 to 34 years","2017 Q4","10/1/2017-12/31/2017","2017","72","6.2","48","66.7","64","88.9","50","69.4","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Cambria","All","All (0 to 99 years)","2021 Q1","1/1/2021-3/31/2021","2021","8","6.3","3","37.0","7","87.0","4","50.0","42","021","40.49127491","-78.71894174","POINT (-78.71894174 40.49127491)"
"County","Monroe","Male","All (0 to 99 years)","2019 Q2","4/1/2019-9/30/2019","2019","40","5.9","11","27.5","34","85.0","17","42.5","42","089","41.06091787","-75.34083603","POINT (-75.34083603 41.06091787)"
"County","Somerset","All","All (0 to 99 years)","2020 Q1","1/1/2020-3/31/2020","2020","14","4.7","7","50.0","12","85.0","3","21.0","42","111","39.97146299","-79.03100206","POINT (-79.03100206 39.97146299)"
"County","Chester","Male","All (0 to 99 years)","2021 Q4","10/1/2021-12/31/2021","2021","24","4.7","12","50.0","18","75.0","8","33.0","42","029","39.97487056","-75.75626498","POINT (-75.75626498 39.97487056)"
"State","Commonwealth","Female","50 to 55 years","Annual","1/1/2020-12-31-2020","2020","43","5.3","9","20.0","36","83.0","17","39.0","42","000","39.346129)","-75.16775513",
"County","Mckean","Male","All (0 to 99 years)","2021 Q3","7/1/2021-9/30/2021","2021","2","8.0","1","50.0","2","100.0","1","50.0","42","083","41.81037074","-78.5712202","POINT (-78.5712202 41.81037074)"
"County","Bradford","Female","All (0 to 99 years)","2022 Q1","1/1/2022-3/31/2022","2022","0","0.0","0","0.0","0","0.0","0","0.0","42","015","41.79117814","-76.51825624","POINT (-76.51825624 41.79117814)"
"State","Commonwealth","Male","All (0 to 99 years)","2019 Q1","1/1/2019-3/31/2019","2019","1,974","4.6","451","22.8","1,480","75.0","587","29.7","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Northampton","Female","All (0 to 99 years)","2016 Q4","10/1/2016-12/31/2016","2016","9","2.8","2","22.2","4","44.4","2","22.2","42","095","40.7545954","-75.31263726","POINT (-75.31263726 40.7545954)"
"State","Commonwealth","Male","35 to 39 years","2020 Q3","7/1/2020-9/30/2020","2020","124","5.1","52","41.0","103","83.0","48","38.0","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"State","Commonwealth","Female","40 to 44 years","2021 Q3","7/1/2021-9/30/2021","2021","24","5.5","5","20.0","20","83.0","12","50.0","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Lancaster","Female","All (0 to 99 years)","2018 Annual","1/1/2018-12/31/2018","2018","51","5.8","23","45.1","43","84.3","27","52.9","42","071","40.04590796","-76.25138768","POINT (-76.25138768 40.04590796)"
"State","Commonwealth","Female","20 to 24 years","2021 Q4","10/1/2021-12/31/2021","2021","4","7.5","1","25.0","4","100.0","2","50.0","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Cambria","Male","All (0 to 99 years)","2020 Q4","10/1/2020-12/31/2020","2020","7","8.3","5","71.0","7","100.0","5","71.0","42","021","40.49127491","-78.71894174","POINT (-78.71894174 40.49127491)"
"County","Mifflin","All","All (0 to 99 years)","2018 Q2","4/1/2018-6/30/2018","2018","13","3.8","4","30.8","9","69.2","6","46.2","42","087","40.61274928","-77.62003089","POINT (-77.62003089 40.61274928)"
"County","Cameron","Male","All (0 to 99 years)","2017 Annual","1/1/2017-12/31/2017","2017","3","4.3","1","33.3","2","66.7","0","0.0","42","023","41.43880265","-78.20916932","POINT (-78.20916932 41.43880265)"
"County","Union","All","All (0 to 99 years)","2020 Q2","4/1/2020-6/30/2020","2020","4","6.5","1","25.0","4","100.0","4","100.0","42","119","40.96473131","-77.06415803","POINT (-77.06415803 40.96473131)"
"County","Wayne","Female","All (0 to 99 years)","2018 Q2","4/1/2018-6/30/2018","2018","0","0.0","0","0.0","0","0.0","0","0.0","42","127","41.64969805","-75.3051535","POINT (-75.3051535 41.64969805)"
"State","Commonwealth","Female","35 to 39 years","2021 Q1","1/1/2021-3/31/2021","2021","29","6.3","6","20.0","28","96.0","15","51.0","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Delaware","Male","All (0 to 99 years)","2020 Q2","4/1/2020-6/30/2020","2020","9","5.1","5","55.0","7","77.0","3","33.0","42","045","39.91657867","-75.40627712","POINT (-75.40627712 39.91657867)"
"County","Montour","Male","All (0 to 99 years)","2021 Q4","10/1/2021-12/31/2021","2021","1","9.0","1","100.0","1","100.0","1","100.0","42","093","41.02801824","-76.66470527","POINT (-76.66470527 41.02801824)"
"County","Elk","Male","All (0 to 99 years)","2019 Q2","4/1/2019-9/30/2019","2019","9","4.6","4","44.4","7","77.8","5","55.6","42","047","41.42819416","-78.64947713","POINT (-78.64947713 41.42819416)"
"County","Centre","All","All (0 to 99 years)","2021 Q3","7/1/2021-9/30/2021","2021","2","0.0","0","0.0","0","0.0","0","0.0","42","027","40.9193135","-77.82500112","POINT (-77.82500112 40.9193135)"
"County","Montour","Female","All (0 to 99 years)","2017 Q1","1/1/2017-3/31/2017","2017","0","0.0","0","0.0","0","0.0","0","0.0","42","093","41.02801824","-76.66470527","POINT (-76.66470527 41.02801824)"
"County","Potter","Female","All (0 to 99 years)","2020 Q4","10/1/2020-12/31/2020","2020","2","8.0","1","50.0","2","100.0","2","100.0","42","105","41.74420644","-77.89879229","POINT (-77.89879229 41.74420644)"
"State","Commonwealth","All","45 to 49 years","2021 Q3","7/1/2021-9/30/2021","2021","120","5.6","73","60.0","95","79.0","37","30.0","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Columbia","Female","All (0 to 99 years)","2016 Q3","7/1/2016-9/30/2016","2016","0","0.0","0","0.0","0","0.0","0","0.0","42","037","41.04912086","-76.4100218","POINT (-76.4100218 41.04912086)"
"County","Lehigh","Male","All (0 to 99 years)","Annual","1/1/2020-12-31-2020","2020","85","4.5","34","40.0","63","74.0","20","23.0","42","077","40.61464794","-75.60099792","POINT (-75.60099792 40.61464794)"
"County","Lawrence","Male","All (0 to 99 years)","2022 Q1","1/1/2022-3/31/2022","2022","7","2.7","2","28.0","3","42.0","2","28.0","42","073","40.99325035","-80.33754114","POINT (-80.33754114 40.99325035)"
"County","Lawrence","All","All (0 to 99 years)","2018 Q1","1/1/2018-3/31/2018","2018","8","4.5","1","12.5","6","75.0","2","25.0","42","073","40.99325035","-80.33754114","POINT (-80.33754114 40.99325035)"
"County","Tioga","Male","All (0 to 99 years)","2019 Q1","1/1/2019-3/31/2019","2019","7","4.9","3","42.9","4","57.1","3","42.9","42","117","41.77333834","-77.25788076","POINT (-77.25788076 41.77333834)"
"County","Huntingdon","Female","All (0 to 99 years)","2018 Q3","7/1/2018-9/30/2018","2018","3","7.3","1","33.3","3","100.0","1","33.3","42","061","40.416105","-77.9827661","POINT (-77.9827661 40.416105)"
"County","Wayne","Female","All (0 to 99 years)","2018 Q3","7/1/2018-9/30/2018","2018","2","7.5","1","50.0","2","100.0","2","100.0","42","127","41.64969805","-75.3051535","POINT (-75.3051535 41.64969805)"
"County","Erie","Female","All (0 to 99 years)","2020 Q3","7/1/2020-9/30/2020","2020","4","3.0","0","0.0","2","50.0","1","25.0","42","049","41.99413787","-80.0407591","POINT (-80.0407591 41.99413787)"
"County","Franklin","Male","All (0 to 99 years)","Annual","1/1/2021-12/31/2021","2021","113","5.3","57","50.0","89","78.0","37","32.0","42","055","39.92786197","-77.72399139","POINT (-77.72399139 39.92786197)"
"State","Commonwealth","Female","40 to 44 years","2020 Q2","4/1/2020-6/30/2020","2020","19","5.0","4","21.0","16","84.0","8","42.0","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Monroe","All","All (0 to 99 years)","2021 Q3","7/1/2021-9/30/2021","2021","13","5.2","7","53.0","10","76.0","6","46.0","42","089","41.06091787","-75.34083603","POINT (-75.34083603 41.06091787)"
"State","Commonwealth","Female","56 to 99 years","Annual","1/1/2020-12-31-2020","2020","30","4.9","8","26.0","22","73.0","12","40.0","42","000","39.346129)","-75.16775513",
"County","Bucks","Male","All (0 to 99 years)","2022 Q2","4/1/2022-6/30/2022","2022","58","5.2","29","50.0","46","79.0","21","36.0","42","017","40.33501133","-75.11291504","POINT (-75.11291504 40.33501133)"
"County","Blair","Female","All (0 to 99 years)","2022 Q1","1/1/2022-3/31/2022","2022","13","8.7","7","53.0","13","100.0","8","61.0","42","013","40.48555024","-78.34907687","POINT (-78.34907687 40.48555024)"
"County","Juniata","Female","All (0 to 99 years)","2021 Q3","7/1/2021-9/30/2021","2021","0","0.0","0","0.0","0","0.0","0","0.0","42","067","40.53433008","-77.405775","POINT (-77.405775 40.53433008)"
"State","Commonwealth","Male","All (0 to 99 years)","2018 Q2","4/1/2018-6/30/2018","2018","2,129","4.3","510","24.0","1,508","70.8","666","31.3","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"State","Commonwealth","All","35 to 39 years","2020 Q3","7/1/2020-9/30/2020","2020","158","5.4","57","36.0","135","85.0","60","37.0","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"State","Commonwealth","Male","45 to 49 years","2021 Q3","7/1/2021-9/30/2021","2021","107","5.5","67","62.0","84","78.0","34","31.0","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Armstrong","All","All (0 to 99 years)","2022 Q1","1/1/2022-3/31/2022","2022","5","6.6","3","60.0","4","80.0","3","60.0","42","005","40.81509526","-79.47316899","POINT (-79.47316899 40.81509526)"
"State","Commonwealth","Female","All (0 to 99 years)","2017 Annual","1/1/2017-12/31/2017","2017","1,187","5.1","619","52.1","893","75.2","644","54.3","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Schuylkill","All","All (0 to 99 years)","2020 Q1","1/1/2020-3/31/2020","2020","39","6.1","17","43.0","34","87.0","16","41.0","42","107","40.70751243","-76.22332385","POINT (-76.22332385 40.70751243)"
"County","Lebanon","Female","All (0 to 99 years)","2021 Q2","4/1/2021-6/30/2021","2021","1","8.0","1","100.0","1","100.0","1","100.0","42","075","40.367597","-76.46182575","POINT (-76.46182575 40.367597)"
"County","Allegheny","Female","All (0 to 99 years)","2018 Q2","4/1/2018-6/30/2018","2018","13","4.7","3","23.1","9","69.2","2","15.4","42","003","40.46735543","-79.98619843","POINT (-79.98619843 40.46735543)"
"County","Juniata","Male","All (0 to 99 years)","2020 Q4","10/1/2020-12/31/2020","2020","2","7.0","1","50.0","2","100.0","2","100.0","42","067","40.53433008","-77.405775","POINT (-77.405775 40.53433008)"
"State","Commonwealth","Male","40 to 44 years","2020 Q4","10/1/2020-12/31/2020","2020","101","5.5","45","44.0","84","83.0","33","32.0","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Huntingdon","All","All (0 to 99 years)","2021 Q4","10/1/2021-12/31/2021","2021","6","6.8","3","50.0","6","100.0","5","83.0","42","061","40.416105","-77.9827661","POINT (-77.9827661 40.416105)"
"County","Potter","All","All (0 to 99 years)","2017 Q2","4/1/2017-6/30/2017","2017","3","5.0","2","66.7","2","66.7","2","66.7","42","105","41.74420644","-77.89879229","POINT (-77.89879229 41.74420644)"
"County","Mifflin","All","All (0 to 99 years)","2021 Q3","7/1/2021-9/30/2021","2021","11","6.0","5","45.0","10","90.0","4","36.0","42","087","40.61274928","-77.62003089","POINT (-77.62003089 40.61274928)"
"County","Venango","All","All (0 to 99 years)","2016 Q1","1/1/2016-3/31/2016","2016","16","5.3","6","37.5","14","87.5","6","37.5","42","121","41.40341259","-79.76286561","POINT (-79.76286561 41.40341259)"
"County","Clarion","Female","All (0 to 99 years)","2018 Q3","7/1/2018-9/30/2018","2018","0","0.0","0","0.0","0","0.0","0","0.0","42","031","41.19279129","-79.42483608","POINT (-79.42483608 41.19279129)"
"County","Potter","Male","All (0 to 99 years)","2022 Q3","7/1/2022-9/30/2022","2022","3","9.0","3","100.0","3","100.0","3","100.0","42","105","41.74420644","-77.89879608","POINT (-77.89879608 41.74420644)"
"County","Mercer","All","All (0 to 99 years)","2021 Q2","4/1/2021-6/30/2021","2021","21","5.9","13","61.0","16","76.0","13","61.0","42","085","41.30237777","-80.26009411","POINT (-80.26009411 41.30237777)"
"County","Clearfield","Female","All (0 to 99 years)","2021 Q4","10/1/2021-12/31/2021","2021","3","6.0","1","33.0","3","100.0","1","33.0","42","033","41.000429","-78.47558343","POINT (-78.47558343 41.000429)"
"County","Clinton","All","All (0 to 99 years)","2018 Q2","4/1/2018-6/30/2018","2018","9","5.1","3","33.3","7","77.8","3","33.3","42","035","41.23286274","-77.6428376","POINT (-77.6428376 41.23286274)"
